IDStations,Latitude,Longitude,Time,Altitude,AQ_pm10,AQ_pm25,AQ_co,AQ_nh3,AQ_nox,AQ_no2,AQ_so2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_mode_wind_direction_10m,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_mode_wind_direction_100m,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LI_pigs_v2,LI_bovine_v2,LA_hvi,LA_lvi,LA_land_use,LA_soil_use
659.0,45.6460496,10.3892953,2021-08-06,349.0,21.0,,,,17.57,14.34,,20.18,0.9995,1.74,SE,0.0002145,0.0,94100.0,19900000.0,62.31,75.26,86.62,1.375,2.86,NW,1254.0,19.09,,,,,,,,0.0,2.445,2.137,8.766,3.186,3.019,112.0,NA
659.0,45.6460496,10.3892953,2021-08-07,349.0,25.0,,,,14.27,11.45,,19.92,1.125,1.675,SE,0.004618,0.0,94190.0,13090000.0,68.57,80.26,90.81,1.764,3.367,SE,1205.0,14.9,,,,,,,,0.0,2.445,2.137,8.766,3.179,3.017,112.0,NA
659.0,45.6460496,10.3892953,2021-08-08,349.0,33.0,,,,12.29,9.5,,20.45,0.6982,1.108,SE,0.003334,0.0,94430.0,11740000.0,68.74,78.3,87.67,1.635,3.758,SE,1515.0,18.48,,,,,,,,0.0,2.445,2.137,8.767,3.173,3.014,112.0,NA
659.0,45.6460496,10.3892953,2021-08-09,349.0,10.0,,,,14.8,12.31,,21.77,1.024,1.472,SE,4.1e-05,0.0,94990.0,19660000.0,50.86,69.89,91.21,1.403,2.975,N,1432.0,13.21,,,,,,,,0.0,2.445,2.137,8.768,3.166,3.012,112.0,NA
659.0,45.6460496,10.3892953,2021-08-10,349.0,20.0,,,,16.64,13.89,,21.8,1.056,1.567,S,7.296e-05,0.0,95040.0,20100000.0,55.39,72.76,90.73,1.432,3.868,SW,1076.0,20.74,,,,,,,,0.0,2.445,2.137,8.769,3.159,3.009,112.0,NA
659.0,45.6460496,10.3892953,2021-08-11,349.0,28.0,,,,14.73,12.27,,22.64,1.078,1.622,S,1.042e-05,0.0,95050.0,20400000.0,56.17,74.83,90.66,1.226,2.527,E,1186.0,15.83,,,,,,,,0.0,2.445,2.137,8.769,3.152,3.007,112.0,NA
659.0,45.6460496,10.3892953,2021-08-12,349.0,32.0,,,,13.21,10.9,,23.92,1.015,1.65,S,7.499e-05,0.0,95260.0,19860000.0,49.77,68.26,91.56,1.386,2.875,E,946.1,16.37,,,,,,,,0.0,2.445,2.137,8.77,3.145,3.005,112.0,NA
659.0,45.6460496,10.3892953,2021-08-13,349.0,23.0,,,,10.32,8.167,,24.76,0.9013,1.558,S,1.72e-05,0.0,95410.0,19700000.0,50.23,69.39,89.29,1.22,2.981,E,1128.0,18.0,,,,,,,,0.0,2.445,2.137,8.771,3.138,3.002,112.0,NA
659.0,45.6460496,10.3892953,2021-08-14,349.0,27.0,,,,10.78,8.496,,25.09,1.003,1.487,SE,0.0001225,0.0,95300.0,18850000.0,53.45,73.26,92.63,1.453,2.414,SE,979.1,21.34,,,,,,,,0.0,2.445,2.137,8.771,3.131,3.0,112.0,NA
659.0,45.6460496,10.3892953,2021-08-15,349.0,37.0,,,,8.071,6.237,,24.44,1.133,1.8,S,0.000668,0.0,94860.0,17860000.0,61.07,76.29,92.39,1.454,4.512,E,1400.0,15.09,,,,,,,,0.0,2.445,2.137,8.772,3.124,2.997,112.0,NA
659.0,45.6460496,10.3892953,2021-08-16,349.0,48.0,,,,9.2,7.285,,22.68,1.108,2.044,S,0.001129,0.0,94350.0,16110000.0,58.48,76.44,92.16,2.136,5.136,S,943.9,39.7,,,,,,,,0.0,2.445,2.137,8.773,3.111,2.993,112.0,NA
659.0,45.6460496,10.3892953,2021-08-17,349.0,5.0,,,,15.12,12.54,,20.75,1.265,2.045,NE,5.059e-05,0.0,94540.0,18760000.0,43.49,60.34,80.87,2.845,3.811,NE,2254.0,80.72,,,,,,,,0.0,2.445,2.137,8.774,3.098,2.988,112.0,NA
659.0,45.6460496,10.3892953,2021-08-18,349.0,12.0,,,,16.56,14.1,,19.8,0.9878,1.826,E,0.0004343,0.0,94750.0,16340000.0,56.53,65.78,79.93,2.076,3.032,E,1156.0,75.8,,,,,,,,0.0,2.445,2.137,8.774,3.084,2.983,112.0,NA
659.0,45.6460496,10.3892953,2021-08-19,349.0,13.0,,,,17.16,14.71,,20.57,0.7237,1.558,E,1.525e-05,0.0,94780.0,13580000.0,51.13,59.35,71.21,1.529,2.516,E,1061.0,34.95,,,,,,,,0.0,2.445,2.137,8.775,3.071,2.978,112.0,NA
659.0,45.6460496,10.3892953,2021-08-20,349.0,19.0,,,,16.73,14.34,,21.33,0.9207,1.476,SE,6.706e-05,0.0,94870.0,15990000.0,53.0,65.23,84.1,1.355,2.439,N,1154.0,27.99,,,,,,,,0.0,2.445,2.137,8.776,3.058,2.974,112.0,NA
659.0,45.6460496,10.3892953,2021-08-21,349.0,24.0,,,,17.46,14.8,,21.83,1.054,1.638,S,0.0003601,0.0,95090.0,16400000.0,55.71,72.74,92.03,1.355,2.577,NW,1193.0,16.51,,,,,,,,0.0,2.445,2.137,8.777,3.044,2.969,112.0,NA
659.0,45.6460496,10.3892953,2021-08-22,349.0,23.0,,,,15.23,12.96,,21.15,0.944,1.43,S,0.003245,0.0,94910.0,11440000.0,61.97,78.38,93.54,1.061,2.428,NW,1128.0,16.6,,,,,,,,0.0,2.445,2.137,8.777,3.031,2.964,112.0,NA
659.0,45.6460496,10.3892953,2021-08-23,349.0,23.0,,,,17.93,15.4,,19.66,0.9489,1.582,S,0.01398,0.0,94770.0,14810000.0,59.36,78.24,88.85,1.668,3.402,E,1647.0,26.04,,,,,,,,0.0,2.445,2.137,8.778,3.017,2.959,112.0,NA
659.0,45.6460496,10.3892953,2021-08-24,349.0,18.0,,,,22.04,17.7,,19.26,0.9302,1.621,S,0.003551,0.0,94870.0,16910000.0,52.1,70.81,90.82,1.712,3.728,E,1410.0,32.85,,,,,,,,0.0,2.445,2.137,8.779,3.004,2.955,112.0,NA
659.0,45.6460496,10.3892953,2021-08-25,349.0,6.0,,,,16.89,14.32,,18.73,0.7633,1.635,N,0.000897,0.0,94820.0,11850000.0,54.85,65.65,79.73,1.693,3.447,NW,1457.0,135.0,,,,,,,,0.0,2.445,2.137,8.78,2.991,2.95,112.0,NA
659.0,45.6460496,10.3892953,2021-08-26,349.0,16.0,,,,22.53,19.59,,19.32,1.056,2.265,NW,0.0001955,0.0,94270.0,15960000.0,55.29,68.93,88.1,1.669,3.746,NW,1205.0,15.52,,,,,,,,0.0,2.445,2.137,8.781,2.977,2.945,112.0,NA
659.0,45.6460496,10.3892953,2021-08-27,349.0,10.0,,,,19.91,17.76,,16.71,1.117,1.681,NE,0.003187,0.0,94320.0,11880000.0,63.81,79.97,93.3,2.291,3.382,E,1228.0,99.24,,,,,,,,0.0,2.445,2.137,8.782,2.964,2.941,112.0,NA
659.0,45.6460496,10.3892953,2021-08-28,349.0,6.0,,,,23.89,20.77,,16.25,0.8513,1.915,SE,0.009579,0.0,94500.0,14350000.0,58.15,70.56,88.11,1.329,2.507,E,1381.0,73.66,,,,,,,,0.0,2.445,2.137,8.782,2.951,2.936,112.0,NA
659.0,45.6460496,10.3892953,2021-08-29,349.0,7.0,,,,23.22,20.27,,15.77,1.101,1.831,NW,0.004091,0.0,94510.0,17000000.0,58.34,71.41,88.35,1.24,3.025,E,1791.0,27.01,,,,,,,,0.0,2.445,2.137,8.783,2.937,2.931,112.0,NA
659.0,45.6460496,10.3892953,2021-08-30,349.0,13.0,,,,26.58,22.69,,16.87,1.284,2.16,SE,0.003055,0.0,94540.0,16360000.0,53.07,72.11,91.79,1.742,3.027,SE,1446.0,66.19,,,,,,,,0.0,2.445,2.137,8.784,2.924,2.926,112.0,NA
659.0,45.6460496,10.3892953,2021-08-31,349.0,13.0,,,,32.44,26.1,,16.53,0.8291,1.408,S,0.005896,1.0,94910.0,13830000.0,61.24,80.67,94.92,1.325,3.186,SE,1273.0,20.71,,,,,,,,0.0,2.445,2.138,8.785,2.91,2.922,112.0,NA
659.0,45.6460496,10.3892953,2021-09-01,349.0,12.0,,,,32.29,24.42,,19.02,0.9103,1.569,SE,5.299e-05,0.0,95300.0,16520000.0,50.93,68.15,88.09,1.238,2.208,E,1246.0,24.06,,,,,,,,0.0,2.445,2.138,8.786,2.897,2.917,112.0,NA
659.0,45.6460496,10.3892953,2021-09-02,349.0,18.0,,,,23.58,19.41,,19.08,0.9555,1.339,SE,0.0007814,0.0,95510.0,13010000.0,58.27,69.77,83.28,1.923,2.904,E,1073.0,39.21,,,,,,,,0.0,2.445,2.138,8.787,2.884,2.912,112.0,NA
659.0,45.6460496,10.3892953,2021-09-03,349.0,19.0,,,,28.61,24.25,,19.25,0.5943,0.8578,SE,0.0003866,0.0,95200.0,13620000.0,55.08,65.28,78.31,1.3,2.454,N,1261.0,23.17,,,,,,,,0.0,2.445,2.138,8.788,2.87,2.907,112.0,NA
659.0,45.6460496,10.3892953,2021-09-04,349.0,29.0,,,,26.09,22.35,,18.77,0.7647,1.243,SE,0.0007546,0.0,94880.0,13300000.0,62.53,74.28,91.54,1.241,2.447,SE,1019.0,33.43,,,,,,,,0.0,2.445,2.138,8.789,2.857,2.903,112.0,NA
659.0,45.6460496,10.3892953,2021-09-05,349.0,17.0,,,,25.52,22.25,,18.87,0.9553,1.41,S,0.003729,0.0,95130.0,14700000.0,64.32,76.67,96.31,1.296,2.903,E,1248.0,33.58,,,,,,,,0.0,2.445,2.138,8.789,2.844,2.898,112.0,NA
659.0,45.6460496,10.3892953,2021-09-06,349.0,24.0,,,,24.43,19.63,,19.75,0.619,1.097,S,0.000406,0.0,95470.0,13620000.0,54.68,66.84,81.24,1.064,2.359,SE,1188.0,21.19,,,,,,,,0.0,2.445,2.138,8.79,2.83,2.893,112.0,NA
659.0,45.6460496,10.3892953,2021-09-07,349.0,25.0,,,,28.33,24.89,,19.77,0.8156,1.229,SE,0.0001552,0.0,95440.0,13860000.0,50.5,65.48,83.58,1.524,2.582,N,1194.0,34.45,,,,,,,,0.0,2.445,2.138,8.791,2.817,2.889,112.0,NA
659.0,45.6460496,10.3892953,2021-09-08,349.0,25.0,,,,26.22,23.4,,19.41,0.8953,1.247,N,3.436e-05,0.0,95230.0,14650000.0,47.27,64.86,90.17,1.78,2.825,N,1291.0,51.43,,,,,,,,0.0,2.445,2.138,8.792,2.803,2.884,112.0,NA
659.0,45.6460496,10.3892953,2021-09-09,349.0,26.0,,,,32.76,29.3,,19.57,0.6882,1.182,SE,5.183e-05,0.0,94990.0,14470000.0,44.97,60.44,82.37,1.16,2.282,E,1452.0,20.23,,,,,,,,0.0,2.445,2.138,8.793,2.79,2.879,112.0,NA
659.0,45.6460496,10.3892953,2021-09-10,349.0,29.0,,,,33.1,29.42,,18.95,0.9842,1.465,SE,0.0001062,0.0,94950.0,13830000.0,50.8,68.38,86.4,1.281,2.342,N,1242.0,19.06,,,,,,,,0.0,2.445,2.138,8.794,2.777,2.874,112.0,NA
659.0,45.6460496,10.3892953,2021-09-11,349.0,35.0,,,,23.2,20.35,,19.78,0.7653,1.279,SE,0.0004706,0.0,94940.0,13870000.0,54.21,70.01,89.67,1.113,2.847,N,1629.0,13.08,,,,,,,,0.0,2.445,2.138,8.795,2.763,2.87,112.0,NA
659.0,45.6460496,10.3892953,2021-09-12,349.0,14.0,,,,24.53,21.49,,19.67,0.916,1.523,S,0.0001587,0.0,94900.0,14040000.0,52.31,72.26,94.87,1.087,1.981,SE,1187.0,16.31,,,,,,,,0.0,2.445,2.138,8.796,2.75,2.865,112.0,NA
659.0,45.6460496,10.3892953,2021-09-13,349.0,23.0,,,,33.32,28.5,,20.23,1.13,1.635,S,3.173e-06,0.0,94910.0,15210000.0,45.73,67.63,93.43,1.245,2.394,NW,1385.0,14.15,,,,,,,,0.0,2.445,2.138,8.797,2.737,2.86,112.0,NA
659.0,45.6460496,10.3892953,2021-09-14,349.0,35.0,,,,32.27,28.59,,19.8,1.106,1.612,S,0.0003106,0.0,94980.0,12280000.0,55.13,72.74,90.82,1.432,2.94,NW,1133.0,13.16,,,,,,,,0.0,2.445,2.138,8.798,2.723,2.855,112.0,NA
659.0,45.6460496,10.3892953,2021-09-15,349.0,38.0,,,,29.67,25.32,,19.3,0.8692,1.71,S,0.001324,0.0,94920.0,7818000.0,65.14,80.33,90.79,1.454,3.545,W,1045.0,17.03,,,,,,,,0.0,2.445,2.138,8.799,2.71,2.851,112.0,NA
659.0,45.6460496,10.3892953,2021-09-16,349.0,45.0,,,,25.33,20.56,,18.14,0.9525,1.819,SE,0.02795,1.0,94700.0,5694000.0,78.09,88.07,95.03,2.063,3.51,SE,515.8,36.13,,,,,,,,0.0,2.445,2.138,8.8,2.687,2.843,112.0,NA
659.0,45.6460496,10.3892953,2021-09-17,349.0,,,,,,,,18.56,0.8567,1.626,NW,0.002115,1.0,94410.0,12500000.0,64.83,82.14,94.8,1.425,2.669,W,1132.0,30.31,,,,,,,,0.0,2.445,2.139,8.801,2.664,2.835,112.0,NA
659.0,45.6460496,10.3892953,2021-09-18,349.0,,,,,,,,17.69,0.825,1.43,NE,0.009964,1.0,94540.0,8840000.0,81.4,87.88,94.91,1.547,2.556,NE,658.7,35.1,,,,,,,,0.0,2.445,2.139,8.802,2.641,2.827,112.0,NA
659.0,45.6460496,10.3892953,2021-09-19,349.0,31.0,,,,21.68,18.66,,15.83,1.14,2.127,E,0.01085,1.0,94320.0,5776000.0,77.4,87.13,98.38,2.258,3.877,E,847.5,36.32,,,,,,,,0.0,2.445,2.139,8.803,2.618,2.819,112.0,NA
659.0,45.6460496,10.3892953,2021-09-20,349.0,9.0,,,,27.11,22.17,,15.1,0.9526,1.52,S,0.006923,0.0,94660.0,11820000.0,58.13,78.87,91.18,1.842,2.892,S,1243.0,39.15,,,,,,,,0.0,2.445,2.139,8.804,2.595,2.811,112.0,NA
659.0,45.6460496,10.3892953,2021-09-21,349.0,17.0,,,,28.25,22.98,,15.16,0.8359,1.629,N,0.001611,0.0,95450.0,12070000.0,69.42,80.04,94.05,1.384,2.902,N,828.5,19.75,,,,,,,,0.0,2.445,2.139,8.805,2.571,2.802,112.0,NA
659.0,45.6460496,10.3892953,2021-09-22,349.0,24.0,,,,30.43,24.18,,15.6,1.024,1.842,N,0.0002971,0.0,95460.0,11580000.0,65.69,79.72,88.46,1.807,3.041,NE,1195.0,160.9,,,,,,,,0.0,2.445,2.139,8.806,2.548,2.794,112.0,NA
659.0,45.6460496,10.3892953,2021-09-23,349.0,31.0,,,,28.69,24.61,,15.72,0.8832,2.004,NW,0.0003395,0.0,95380.0,12190000.0,61.7,78.72,91.48,1.351,2.815,NW,1160.0,15.23,,,,,,,,0.0,2.445,2.139,8.807,2.525,2.786,112.0,NA
659.0,45.6460496,10.3892953,2021-09-24,349.0,40.0,,,,33.65,25.25,,16.43,1.059,1.664,S,0.0,0.0,95040.0,15350000.0,61.75,79.85,95.6,1.44,2.62,NW,820.2,14.66,,,,,,,,0.0,2.445,2.139,8.808,2.502,2.778,112.0,NA
659.0,45.6460496,10.3892953,2021-09-25,349.0,42.0,,,,27.46,22.12,,16.79,0.9667,1.492,S,0.0001341,0.0,95280.0,13160000.0,65.97,81.47,99.7,1.31,2.648,NW,1063.0,16.23,,,,,,,,0.0,2.445,2.139,8.809,2.479,2.77,112.0,NA
659.0,45.6460496,10.3892953,2021-09-26,349.0,37.0,,,,27.33,23.27,,16.68,0.9383,1.532,S,0.004529,1.0,95170.0,5796000.0,80.74,89.97,96.95,1.444,2.797,SE,475.5,19.38,,,,,,,,0.0,2.445,2.139,8.81,2.456,2.762,112.0,NA
659.0,45.6460496,10.3892953,2021-09-27,349.0,19.0,,,,30.32,22.97,,17.38,0.7929,1.448,NW,3.928e-05,0.0,94960.0,10960000.0,69.41,85.46,99.94,1.359,2.572,W,812.8,15.66,,,,,,,,0.0,2.445,2.139,8.812,2.433,2.754,112.0,NA
659.0,45.6460496,10.3892953,2021-09-28,349.0,16.0,,,,29.87,20.59,,17.91,0.9588,1.374,SE,1.705e-05,0.0,95170.0,12570000.0,59.69,78.21,98.91,1.108,2.324,E,895.0,17.26,,,,,,,,0.0,2.445,2.139,8.813,2.41,2.746,112.0,NA
659.0,45.6460496,10.3892953,2021-09-29,349.0,15.0,,,,31.72,24.77,,17.81,1.019,1.642,SE,0.0004403,0.0,95020.0,11500000.0,56.54,71.2,86.79,1.848,3.872,NW,1327.0,16.02,,,,,,,,0.0,2.445,2.139,8.814,2.387,2.738,112.0,NA
659.0,45.6460496,10.3892953,2021-09-30,349.0,7.0,,,,27.3,22.52,,15.99,0.9856,1.75,NE,0.0003896,0.0,95510.0,9926000.0,57.97,74.21,92.23,2.103,3.282,N,1268.0,46.46,,,,,,,,0.0,2.598,2.14,8.815,2.364,2.73,112.0,NA
659.0,45.6460496,10.3892953,2021-10-01,349.0,18.0,,,,28.88,24.35,,15.34,0.7314,1.316,N,6.062e-05,0.0,95460.0,10220000.0,62.51,72.8,83.66,1.471,2.722,E,788.8,54.17,,,,,,,,0.0,2.598,2.14,8.816,2.341,2.722,112.0,NA
659.0,45.6460496,10.3892953,2021-10-02,349.0,27.0,,,,27.92,23.69,,15.35,0.8533,1.617,E,0.0002023,0.0,95100.0,10950000.0,65.12,75.75,87.95,1.615,2.79,E,840.2,66.7,,,,,,,,0.0,2.598,2.14,8.817,2.318,2.714,112.0,NA
659.0,45.6460496,10.3892953,2021-10-03,349.0,28.0,,,,33.48,29.38,,14.99,1.194,1.728,SE,0.001058,0.0,94950.0,6357000.0,72.03,82.93,91.82,2.254,3.803,E,442.4,69.31,,,,,,,,0.0,2.598,2.14,8.818,2.295,2.706,112.0,NA
659.0,45.6460496,10.3892953,2021-10-04,349.0,24.0,,,,25.62,20.52,,15.75,1.418,2.705,SE,0.0165,1.0,94890.0,3227000.0,82.8,89.15,93.51,3.275,5.375,E,777.2,70.32,,,,,,,,0.0,2.598,2.14,8.819,2.272,2.698,112.0,NA
659.0,45.6460496,10.3892953,2021-10-05,349.0,26.0,,,,27.01,23.5,,14.83,1.154,2.775,NE,0.02292,1.0,94480.0,7041000.0,72.68,88.85,98.9,2.209,4.069,E,780.4,75.91,,,,,,,,0.0,2.598,2.14,8.821,2.249,2.69,112.0,NA
659.0,45.6460496,10.3892953,2021-10-06,349.0,23.0,,,,29.29,24.66,,12.72,1.258,3.086,S,0.01615,1.0,94490.0,3720000.0,57.72,78.06,97.65,2.554,4.803,SE,897.6,62.93,,,,,,,,0.0,2.598,2.14,8.822,2.226,2.682,112.0,NA
659.0,45.6460496,10.3892953,2021-10-07,349.0,13.0,,,,43.71,27.99,,13.24,0.8067,1.51,S,0.000264,0.0,94840.0,5394000.0,46.77,64.14,79.04,2.023,4.406,S,988.4,44.07,,,,,,,,0.0,2.598,2.14,8.823,2.203,2.674,112.0,NA
659.0,45.6460496,10.3892953,2021-10-08,349.0,21.0,,,,40.3,26.74,,13.3,0.8636,1.688,NW,0.002896,0.0,95240.0,7830000.0,63.99,79.64,90.7,1.422,2.33,NE,879.0,42.59,,,,,,,,0.0,2.598,2.14,8.824,2.18,2.666,112.0,NA
659.0,45.6460496,10.3892953,2021-10-09,349.0,19.0,,,,26.1,22.86,,11.39,0.9636,1.265,N,0.002169,0.0,95430.0,5777000.0,59.75,75.07,89.75,1.521,2.641,NE,1040.0,221.6,,,,,,,,0.0,2.598,2.141,8.825,2.157,2.658,112.0,NA
659.0,45.6460496,10.3892953,2021-10-10,349.0,26.0,,,,20.45,17.95,,10.57,1.066,1.907,NW,5.98e-05,0.0,95230.0,10940000.0,58.78,68.86,80.59,1.538,2.734,NW,1015.0,37.22,,,,,,,,0.0,2.598,2.141,8.827,2.133,2.65,112.0,NA
659.0,45.6460496,10.3892953,2021-10-11,349.0,26.0,,,,34.12,26.82,,12.14,0.7552,1.708,NW,1.642e-06,0.0,95060.0,12650000.0,53.72,68.65,82.42,1.541,2.925,S,782.5,18.13,,,,,,,,0.0,2.598,2.141,8.828,2.11,2.642,112.0,NA
659.0,45.6460496,10.3892953,2021-10-12,349.0,35.0,,,,38.1,27.63,,11.3,0.8517,1.439,SE,0.001901,0.0,94750.0,9165000.0,67.89,77.81,89.06,1.463,2.604,E,913.9,17.53,,,,,,,,0.0,2.598,2.141,8.829,2.087,2.634,112.0,NA
659.0,45.6460496,10.3892953,2021-10-13,349.0,31.0,,,,33.72,25.96,,10.37,0.7271,1.281,S,0.003788,0.0,94920.0,11110000.0,63.01,76.55,94.86,1.371,2.497,E,1471.0,23.68,,,,,,,,0.0,2.598,2.141,8.83,2.064,2.626,112.0,NA
659.0,45.6460496,10.3892953,2021-10-14,349.0,23.0,,,,33.06,27.46,,9.91,0.7702,1.673,S,0.0004744,0.0,95440.0,11740000.0,57.58,73.08,89.49,1.484,2.77,NW,1301.0,29.55,,,,,,,,0.0,2.598,2.141,8.832,2.041,2.618,112.0,NA
659.0,45.6460496,10.3892953,2021-10-15,349.0,36.0,,,,43.67,30.72,,10.67,0.781,1.455,NW,3.022e-06,0.0,94980.0,11780000.0,62.16,78.26,95.92,0.9517,2.146,NW,822.2,14.94,,,,,,,,0.0,2.598,2.141,8.833,2.018,2.61,112.0,NA
659.0,45.6460496,10.3892953,2021-10-16,349.0,26.0,,,,36.96,26.25,,11.74,0.7966,1.377,S,1.139e-05,0.0,94990.0,10010000.0,63.06,76.19,94.53,1.114,2.109,NW,864.0,23.83,,,,,,,,0.0,2.598,2.141,8.834,2.01,2.607,112.0,NA
659.0,45.6460496,10.3892953,2021-10-17,349.0,21.0,,,,29.99,25.63,,11.53,0.8593,1.487,S,1.642e-06,0.0,95170.0,11060000.0,58.65,72.25,95.55,1.26,2.469,NW,961.0,16.18,,,,,,,,0.0,2.598,2.142,8.835,2.001,2.604,112.0,NA
659.0,45.6460496,10.3892953,2021-10-18,349.0,44.0,,,,45.24,30.69,,12.2,0.8281,1.258,SE,1.642e-06,0.0,95520.0,11280000.0,64.02,80.51,94.94,1.042,2.042,SW,713.4,14.32,,,,,,,,0.0,2.598,2.142,8.837,1.993,2.601,112.0,NA
659.0,45.6460496,10.3892953,2021-10-19,349.0,61.0,,,,50.86,31.91,,12.29,0.8398,1.282,S,1.642e-06,0.0,95820.0,8782000.0,69.44,85.82,95.92,1.188,2.273,W,419.4,12.08,,,,,,,,0.0,2.598,2.142,8.838,1.984,2.598,112.0,NA
659.0,45.6460496,10.3892953,2021-10-20,349.0,62.0,,,,50.8,32.79,,12.02,1.018,2.227,W,0.0002495,0.0,95450.0,9472000.0,65.09,83.55,99.05,2.237,4.024,W,719.6,22.54,,,,,,,,0.0,2.598,2.142,8.839,1.975,2.595,112.0,NA
659.0,45.6460496,10.3892953,2021-10-21,349.0,44.0,,,,40.59,31.84,,11.99,0.6317,0.9668,W,0.00499,1.0,94550.0,2546000.0,85.55,90.44,95.95,1.423,3.371,W,364.1,62.01,,,,,,,,0.0,2.598,2.142,8.84,1.967,2.592,112.0,NA
659.0,45.6460496,10.3892953,2021-10-22,349.0,34.0,,,,39.73,28.5,,11.86,0.8735,1.458,S,6.776e-05,0.0,94720.0,8760000.0,70.12,85.26,97.13,1.021,2.28,SE,891.1,14.35,,,,,,,,0.0,2.598,2.142,8.842,1.958,2.589,112.0,NA
659.0,45.6460496,10.3892953,2021-10-23,349.0,42.0,,,,37.62,23.93,,11.64,0.9303,1.312,SE,0.0007054,0.0,95400.0,9416000.0,64.53,84.53,96.9,1.227,2.84,E,966.9,13.52,,,,,,,,0.0,2.598,2.142,8.843,1.95,2.586,112.0,NA
659.0,45.6460496,10.3892953,2021-10-24,349.0,25.0,,,,29.01,24.5,,10.8,0.7462,1.325,N,0.0001313,0.0,95810.0,10360000.0,66.99,82.33,96.6,1.193,2.856,E,828.5,21.79,,,,,,,,0.0,2.598,2.143,8.844,1.941,2.583,112.0,NA
659.0,45.6460496,10.3892953,2021-10-25,349.0,24.0,,,,37.73,25.62,,9.851,0.5218,1.107,N,1.601e-05,0.0,95440.0,5859000.0,72.03,84.94,94.32,0.8188,2.034,S,476.5,14.94,,,,,,,,0.0,2.598,2.143,8.846,1.933,2.581,112.0,NA
659.0,45.6460496,10.3892953,2021-10-26,349.0,32.0,,,,46.86,31.52,,10.21,0.6611,1.089,S,1.642e-06,0.0,95300.0,10280000.0,62.23,80.11,94.11,1.055,2.444,W,661.5,22.39,,,,,,,,0.0,2.598,2.143,8.847,1.924,2.578,112.0,NA
659.0,45.6460496,10.3892953,2021-10-27,349.0,37.0,,,,45.54,32.35,,10.22,1.092,1.466,S,1.642e-06,0.0,95630.0,10010000.0,58.71,79.19,97.14,1.219,1.96,S,778.7,14.19,,,,,,,,0.0,2.598,2.143,8.848,1.915,2.575,112.0,NA
659.0,45.6460496,10.3892953,2021-10-28,349.0,33.0,,,,41.76,30.95,,10.45,0.9558,1.381,S,0.0,0.0,95350.0,10040000.0,60.63,80.13,96.93,1.091,1.924,SE,589.3,12.57,,,,,,,,0.0,2.598,2.143,8.85,1.907,2.572,112.0,NA
659.0,45.6460496,10.3892953,2021-10-29,349.0,36.0,,,,47.37,33.5,,10.45,0.8357,1.35,S,0.0,0.0,95010.0,9139000.0,60.3,80.46,93.77,1.251,2.474,N,569.8,11.84,,,,,,,,0.0,2.598,2.143,8.851,1.898,2.569,112.0,NA
659.0,45.6460496,10.3892953,2021-10-30,349.0,43.0,,,,44.66,32.64,,9.736,0.6978,1.202,SE,0.0009472,1.0,94940.0,6749000.0,62.14,82.57,97.66,1.229,2.504,E,595.0,14.57,,,,,,,,0.0,2.598,2.144,8.853,1.89,2.566,112.0,NA
659.0,45.6460496,10.3892953,2021-10-31,349.0,43.0,,,,31.89,26.32,,10.12,0.5373,1.175,N,0.0005524,1.0,94800.0,5679000.0,78.62,87.58,95.22,1.219,2.653,W,432.7,34.49,,,,,,,,0.0,2.598,2.144,8.854,1.881,2.563,112.0,NA
659.0,45.6460496,10.3892953,2021-11-01,349.0,36.0,,,,34.7,30.22,,8.977,1.094,1.747,E,0.03521,1.0,93760.0,495100.0,85.51,92.59,98.29,2.838,5.361,S,483.3,105.4,,,,,,,,0.0,2.598,2.144,8.855,1.873,2.56,112.0,NA
659.0,45.6460496,10.3892953,2021-11-02,349.0,21.0,,,,40.03,27.51,,8.916,0.9824,1.694,S,0.000253,0.0,93430.0,8465000.0,62.32,82.16,94.98,1.978,3.74,NE,1011.0,27.13,,,,,,,,0.0,2.598,2.144,8.857,1.864,2.557,112.0,NA
659.0,45.6460496,10.3892953,2021-11-03,349.0,22.0,,,,37.08,29.4,,7.516,1.959,2.441,SE,0.02722,1.0,93390.0,1711000.0,86.28,88.65,90.87,4.119,6.198,SE,2150.0,46.71,,,,,,,,0.0,2.598,2.144,8.858,1.856,2.554,112.0,NA
659.0,45.6460496,10.3892953,2021-11-04,349.0,21.0,,,,38.56,28.95,,7.273,1.084,2.395,W,0.01647,0.0,93600.0,4418000.0,77.8,86.72,97.98,1.652,4.871,W,586.6,20.51,,,,,,,,0.0,2.598,2.144,8.86,1.847,2.551,112.0,NA
659.0,45.6460496,10.3892953,2021-11-05,349.0,19.0,,,,44.79,32.36,,6.109,1.134,1.832,S,8.621e-07,0.0,94940.0,8667000.0,38.02,69.78,98.98,1.945,3.084,S,777.4,24.97,,,,,,,,0.0,2.598,2.145,8.861,1.838,2.548,112.0,NA
